Price,Close,High,Low,Open,Volume,20EMA,50EMA,100EMA,200EMA
2000-03-24,1.0434010028839111,1.0828988402509887,1.0194200008569942,1.0716135860132319,446913600,0.9506595250896215,0.8959796879964856,0.8670745354807461,0.8526363056458974
2000-03-27,1.049984097480774,1.0890117264370989,1.029764584398283,1.0354076620287087,279182400,0.9601190081744931,0.9020190766037126,0.870696507005499,0.854599965266145
2000-03-28,1.0466936826705933,1.068322903318012,1.0316461328051982,1.032586529335597,202966400,0.9683642152693598,0.9076925905671197,0.8741815995929267,0.8565113455388261
2000-03-29,1.0227124691009521,1.0490443704399313,1.0068425524732716,1.0485742727140004,239836800,0.9735402394437971,0.9122031740390347,0.8771228049297193,0.8581650880618324
2000-03-30,0.9460678696632385,1.0358785442732446,0.9437168785098571,1.004844054773192,414400000,0.9709238232742201,0.9135312013184153,0.8784880537363237,0.85903974260513
2000-03-31,1.021771788597107,1.0325859407393851,0.9479480913873765,0.9587631475634028,404633600,0.9757664866383046,0.9177759302313051,0.8813253554167352,0.8606589669433587
2000-04-03,1.0029630661010742,1.0495144899209277,0.9738100783512565,1.0194203023074997,328563200,0.9783566370633302,0.9211166022261981,0.8837340229550389,0.8620749281290077
2000-04-04,0.9578229784965515,1.0006121113073372,0.8783570873900283,0.9977910231041011,660329600,0.9764010505331608,0.9225560679622904,0.885201130985564,0.8630276450480877
2000-04-05,0.9808634519577026,0.9996715745530581,0.9329015440059195,0.9514745173559362,457665600,0.976826041145022,0.9248426320405418,0.8870954343711508,0.8642001406392282
2000-04-06,0.9418361186981201,1.01189755857643,0.9272587692104444,0.9827445672211064,259627200,0.9734936675786504,0.9255090432820156,0.8881794083182195,0.8649726379333467
2000-04-07,0.9912073016166687,0.9921475970580587,0.9441865026561884,0.9573524469029425,242435200,0.9751806803441759,0.928085445569649,0.890219564621159,0.8662287042386534
2000-04-10,0.9404242634773254,0.9987311218851253,0.938543572051337,0.9907371537307462,212262400,0.9718705454044759,0.9285693207817148,0.8912137170737564,0.866966968509685
2000-04-11,0.8985757231712341,0.939484059733388,0.8882308635060427,0.9291401041020745,541822400,0.9648900861441673,0.9273931012675783,0.8913594993727163,0.8672814834814417
2000-04-12,0.8219311237335205,0.8952846510060207,0.7890166988753461,0.8952846510060207,941136000,0.9512749468669628,0.9232573374427134,0.8899846800531283,0.8668302361207659
2000-04-13,0.8562569618225098,0.9028083875089792,0.8162889130340678,0.8388593788647751,529827200,0.9422256149579673,0.9206298717321173,0.8893168044446011,0.8667250294113306
2000-04-14,0.8416802883148193,0.8877606522310382,0.820050173176834,0.8224011132414167,667620800,0.9326498695633818,0.9175338096373213,0.8883735070954966,0.8664758280073852
2000-04-17,0.9319613575935364,0.9324315557417951,0.8205205291994755,0.8238126695989859,409561600,0.9325842969948251,0.9180995958316828,0.889236632847933,0.8671274253167002
2000-04-18,0.9545319080352783,0.9545319080352783,0.8981058119374161,0.9291404008446061,390924800,0.9346745456653445,0.919528313957314,0.890529608594217,0.8679971216621587
2000-04-19,0.9112716317176819,0.979922469663546,0.9009267702474382,0.9493589874336285,520150400,0.9324456967179481,0.9192045224969363,0.8909403417253747,0.8684277138020147
2000-04-20,0.8943443894386292,0.9385441296724208,0.8807082384563941,0.9305509603545321,722120000,0.9288170007865844,0.9182296153181791,0.8910077486107857,0.8686855911715333
2000-04-24,0.9065695405006409,0.9065695405006409,0.8633102208898572,0.8651909123843035,443620800,0.9266981950450659,0.9177723574821973,0.8913159029056343,0.8690625458912259
2000-04-25,0.9653457999229431,0.9686378893177763,0.918324991763568,0.9187951898003415,391641600,0.9303789193191494,0.9196379826759521,0.8927818414604325,0.8700205882198998
2000-04-26,0.912682056427002,0.9629948559472058,0.9028081985255818,0.9526499964007903,366912000,0.9286935038056116,0.9193652012544247,0.8931759051231368,0.870445080440866
2000-04-27,0.9535902738571167,0.9554718694459772,0.8770635151468794,0.8816481716633631,326603200,0.9310646247628978,0.9207073609643341,0.894372229256483,0.8712723957982417
2000-04-28,0.933371901512146,0.9592337050836567,0.9126822778481202,0.9564126164914423,249580800,0.9312843654056833,0.921204009613268,0.8951444999942189,0.8718903013277333
2000-05-01,0.9352524876594543,0.9413656652530779,0.9169145620499388,0.939484069389134,226195200,0.9316622818108043,0.9217549303209617,0.8959387175717483,0.8725207708434719
2000-05-02,0.8868206739425659,0.9498293527783496,0.8839995847151888,0.9272589313390063,236432000,0.9273916524900196,0.9203849594825932,0.8957581622523585,0.8726630584364977
2000-05-03,0.8656617403030396,0.9122123792396655,0.8398000286869332,0.8948147397656067,489798400,0.9215126132341168,0.9182389508873167,0.8951621935008869,0.8725933935794484
2000-05-04,0.832746148109436,0.8670720198273775,0.8318057517959362,0.8661316235138776,399515200,0.9130586641746233,0.9148862919548508,0.8939262322060066,0.8721969035747718
2000-05-05,0.8510849475860596,0.8633105009722902,0.8329812143346943,0.8336864613178898,284076800,0.907156405451903,0.9123842784501923,0.8930778899363047,0.8719868343609538
2000-05-08,0.828514575958252,0.8553166262146781,0.8275741795759832,0.8433261203236914,184900800,0.8996667074048886,0.9090952705093319,0.8917994084713927,0.8715542745758523
2000-05-09,0.7932482957839966,0.8369786327799663,0.7890166630550837,0.8299250577551727,327140800,0.8895316205838513,0.9045522518926521,0.889847901289464,0.8707751106077742
2000-05-10,0.7471678853034973,0.7899570231616256,0.7429353986895322,0.782903448011653,535091200,0.87597316960477,0.8983803159479794,0.8870225544382567,0.8695451879679307
2000-05-11,0.7734998464584351,0.7843149073167667,0.7448170530753049,0.7626848358242223,499744000,0.8662138054955953,0.8934830426346639,0.8847745800228147,0.8685895129280352
2000-05-12,0.8097063302993774,0.831335595977036,0.7881933836690062,0.7974807765469407,306913600,0.8608321411911937,0.8901976813666136,0.8832880800282912,0.8680036106133222
2000-05-15,0.759863555431366,0.8129974956629626,0.7532801293677176,0.8129974956629626,678932800,0.8512160854045434,0.8850865391730746,0.8808440300362728,0.8669275901637505
2000-05-16,0.7951288223266602,0.8205203194269097,0.773029414560159,0.7863124837404915,440451200,0.8458744413018878,0.8815587855712543,0.8791466991905379,0.8662131745633815
2000-05-17,0.7626848220825195,0.78008240631723,0.7551610483167276,0.7796122081249565,398092800,0.8379516204238527,0.8768970615128726,0.8768405234062207,0.8651830417028754
2000-05-18,0.7579828500747681,0.7894867257962425,0.7570424538648525,0.774910232973791,373777600,0.8303355470572733,0.8722337591035352,0.8744869061125286,0.8641163731294614
2000-05-19,0.7071999907493591,0.7466978477463244,0.7024973052761665,0.7466978477463244,740667200,0.8186083512184243,0.8657618466190578,0.8711742939271192,0.8625550160908535
2000-05-22,0.6766355037689209,0.7053191489327119,0.6470123160801322,0.7053191489327119,755507200,0.8050871276518049,0.8583451272916014,0.8673220406566599,0.8607050706946154
2000-05-23,0.6456015706062317,0.702496987639615,0.6441910267674927,0.6808677782278892,517585600,0.7898980269807979,0.8500022427157046,0.8629315362992256,0.8585647373604027
2000-05-24,0.6597080826759338,0.6752249238833302,0.6244418633004777,0.6484228743951059,678462400,0.7774989846660489,0.8425397266357135,0.858907309494804,0.8565860641794628
2000-05-25,0.6565337777137756,0.6970899438983579,0.6470121913221225,0.6658211691009226,406750400,0.7659784887658325,0.8352453756975983,0.8548999128258727,0.8545954941648789
2000-05-26,0.6498333215713501,0.6761652191701224,0.6413700569832437,0.6620588741559851,181148800,0.7549170442711199,0.827974314751471,0.8508391882465752,0.8525580596117095
2000-05-30,0.6587676405906677,0.6629992729008697,0.615038161731576,0.6592377884757286,713059200,0.7457599582063149,0.8213387589020278,0.8470357912632899,0.8506297967358784
2000-05-31,0.6319655776023865,0.6865101180461626,0.6305550334257314,0.6535956460055985,433507200,0.7349223981487979,0.8139123596353751,0.8427769751511928,0.8484540333614158
2000-06-01,0.6705230474472046,0.673814283549425,0.6046933029918717,0.6150381636672583,903840000,0.7287891266534081,0.8082892493534861,0.8393660062857673,0.8466835757901302
2000-06-02,0.6963847279548645,0.750459066138898,0.6695826327996489,0.7053190442765475,792848000,0.725702993444023,0.8039008367496187,0.8365346938435712,0.8451880648663963
2000-06-05,0.6869802474975586,0.7166034322552952,0.6747546945598347,0.7020269389369046,323668800,0.722015112877693,0.799315715602479,0.8335732196585016,0.8436138577283979
2000-06-06,0.6987355351448059,0.7278885168836333,0.6794572145281171,0.6919179146569233,525481600,0.7197980102364656,0.7953713948002173,0.8309031664998145,0.8421722823793074
2000-06-07,0.726478099822998,0.7297693862431507,0.6893311924200116,0.7043786875442662,337019200,0.7204342092447068,0.7926696969579734,0.8288353433973034,0.8410210964832248
2000-06-08,0.7133122086524963,0.7410546535927978,0.7006164564761603,0.7344721304404881,238526400,0.7197559234740201,0.7895576385930527,0.8265477565706736,0.8397503612809291
2000-06-09,0.7203657627105713,0.7368229478846763,0.710020901921524,0.7278886312189667,252358400,0.7198140034013106,0.7868442316957005,0.8244451428308696,0.8385624548274928
2000-06-12,0.6860398650169373,0.7255377104565421,0.6836889749853299,0.7250675123605776,290337600,0.7165974187932751,0.7828911192769256,0.8217044442602967,0.8370448171179351
2000-06-13,0.7109613418579102,0.7123718861676025,0.6634695680422737,0.6860399846173095,351456000,0.7160606495613356,0.7800703436918661,0.8195115115394573,0.8357902551750493
2000-06-14,0.6803976893424988,0.7241271670107837,0.6780467490847774,0.7123717625846684,277446400,0.7126641771595417,0.7761616121487538,0.8167567823870423,0.8342440604901483
2000-06-15,0.6949740052223206,0.7024969217311597,0.6695824606637719,0.686509889174298,248572800,0.7109793988798063,0.7729777844261486,0.8143452422451667,0.8328582887959411
2000-06-16,0.6860398650169373,0.7053190416577442,0.6700528284094971,0.7034374456881634,303564800,0.7086042051785808,0.7695684542532384,0.8118045417059938,0.8313974089573442
2000-06-19,0.7269483804702759,0.7363528964841627,0.6756951217345286,0.6813381527772054,394004800,0.7103512694920756,0.7678970788107693,0.8101242216815242,0.8303581151415526
2000-06-20,0.7617443203926086,0.781963040761758,0.7401142522799776,0.741054598310411,501390400,0.7152458457683168,0.7676557941669199,0.809166203834219,0.8296753908156924
2000-06-21,0.8369784951210022,0.8567270153085834,0.75704241104257,0.7598635492886296,490000000,0.7268394314209535,0.7703743314592368,0.8097169422755414,0.8297480585202228
2000-06-22,0.808765172958374,0.8670720572190465,0.805944084344446,0.8388594132356944,467712000,0.734641882995946,0.7718798546552814,0.8096980953583697,0.8295392735892592
2000-06-23,0.7777314782142639,0.821931163712479,0.7645655268237799,0.8092354105219068,204965600,0.7387456539691191,0.7721093300889671,0.8090650930386843,0.8290237731377668
2000-06-26,0.8144082427024841,0.8238127591552666,0.7843149050290154,0.7899570825250266,185354400,0.7459516148008681,0.7737681109757717,0.809170897982522,0.8288783449742317
2000-06-27,0.7786718606948853,0.8350971001751273,0.7767911181529756,0.8092353960563639,203470400,0.7490678286955365,0.7739604148863252,0.8085669566500935,0.8283787779664771
2000-06-28,0.8191099166870117,0.8332162115274825,0.774910239729372,0.8021825336404178,286428800,0.7557385037423436,0.7757309835843914,0.8087757281359731,0.8282865504910596
2000-06-29,0.7711489200592041,0.8115871185984314,0.7683269776241157,0.7984211677965768,203660800,0.7572061624391875,0.7755512948186978,0.8080306428275222,0.8277180168549219
2000-06-30,0.7880762815475464,0.8266337866416832,0.7777314196867895,0.7946588549544726,323097600,0.7601461737828407,0.7760424707688487,0.807635506960592,0.8273235717274853
2000-07-03,0.8021824359893799,0.8172290749922023,0.784314658899747,0.784314658899747,70828800,0.7641496273263206,0.7770675674441636,0.8075275253572016,0.8270734111728774
2000-07-05,0.7767912149429321,0.830395372401569,0.7636252621472892,0.8012423777579636,265216000,0.7653535880517122,0.7770567300911742,0.8069188855470181,0.8265730908123805
2000-07-06,0.7796121835708618,0.7965404228901446,0.7466977586830656,0.7899570457162449,309545600,0.7667115495297264,0.7771569439531227,0.8063781587752129,0.8261058181035097
2000-07-07,0.8191099166870117,0.8247529469091125,0.78431475437571,0.7913674748910182,263603200,0.7717018702113726,0.778802158570138,0.8066302727932684,0.8260362071441416
2000-07-10,0.8595481514930725,0.876476388192922,0.8087650485649992,0.8139379308542991,397796000,0.7800681827143916,0.7819686680965277,0.8076781515794031,0.8263696593267181
2000-07-11,0.856727123260498,0.8915230912704222,0.8341566583971727,0.8576674190874902,357896000,0.7873690341949732,0.7849003722206049,0.8086494183453654,0.8266717236444672
2000-07-12,0.8858797550201416,0.8868200504693622,0.8482626132975708,0.874594502010368,225433600,0.796751007606894,0.7888603480166653,0.8101787319428857,0.8272608582850213
2000-07-13,0.8501445055007935,0.9122119622263681,0.8238126075943694,0.880237887861952,445659200,0.8018361026444082,0.7912636483101605,0.810970133399478,0.8274885562672678
2000-07-14,0.8680124878883362,0.8877610152859884,0.8557869315946277,0.8595484171465996,190276800,0.8081386155247823,0.7942734067249909,0.8120996849735148,0.8278917794674775
2000-07-17,0.8774169087409973,0.8849397781377264,0.8595482732995708,0.8764765123983194,260002400,0.8147365482120408,0.7975339362158147,0.8133930953451481,0.828384566823433
2000-07-18,0.8614289164543152,0.8858801240048467,0.8557867396161897,0.8802379471667212,318404800,0.8191834404255907,0.8000396217153638,0.8143442997235475,0.8287133663222478
2000-07-19,0.7927780151367188,0.8548462746428104,0.778671720364884,0.8303951192809672,457872800,0.8166686380171266,0.7997548528299268,0.8139172445832142,0.8283558006388096
2000-07-20,0.8294548392295837,0.8586078273043269,0.8144081470480643,0.8275740968771053,465572800,0.8178863714659321,0.8009195581789329,0.8142249197247264,0.8283667363461806
2000-07-21,0.8059440851211548,0.8369786715583213,0.7965404229162545,0.8179345906639404,196235200,0.8167490108616676,0.8011165984511769,0.8140609428018835,0.8281436253887177
2000-07-24,0.7325913310050964,0.7955991354594516,0.7147226972958504,0.7908973048742033,412171200,0.8087339937324703,0.7984293330611345,0.8124476831623432,0.8271928562903732
2000-07-25,0.7532800436019897,0.7617441605823801,0.7382333551172241,0.757042330968412,211607200,0.8034526651486151,0.7966587726901877,0.8112760467354054,0.826457405417852
2000-07-26,0.7532800436019897,0.7711486736200244,0.7410544428407848,0.7499887578498021,210470400,0.7986743202394128,0.794957646059278,0.8101276110297931,0.8257292724644603
2000-07-27,0.7824332118034363,0.801242192156885,0.7504591355140396,0.7523398778546359,294985600,0.797127548007415,0.7944664917747352,0.8095792070847168,0.8252984658907188
2000-07-28,0.7269483804702759,0.789957045658829,0.7053191638602474,0.7866657588650493,237893600,0.7904438177657828,0.7918187227039721,0.8079429530923516,0.82431985807559
2000-07-31,0.7645654678344727,0.776791072105997,0.733531786345234,0.7396441113519047,155299200,0.78797921301042,0.7907499676110507,0.8070839929882352,0.8237252870284149
2000-08-01,0.741995096206665,0.7697375428776717,0.7410546998233011,0.7570425934952006,137284000,0.7835997733148242,0.7888380118697023,0.8057951039430555,0.8229120512988453
2000-08-02,0.7109613418579102,0.7513995403151057,0.7100209957261541,0.7372932434082031,162355200,0.7766818274617848,0.7857840248104163,0.8039172076641418,0.8217981138914728
2000-08-03,0.7222463488578796,0.723186744951667,0.6658211267316664,0.6855695953735087,339897600,0.7714974961661749,0.7832923512436502,0.8022999629353049,0.820807549065268
2000-08-04,0.7128421068191528,0.771148942806714,0.6968550669206018,0.7443468422335009,263121600,0.7659112686093157,0.7805295965603366,0.8005285202399356,0.819733266057844
2000-08-07,0.7213059663772583,0.7382333463267694,0.7100207618076848,0.720365620555302,187348000,0.761663144587215,0.7782071012590395,0.7989597567971103,0.8187538899416192
2000-08-08,0.7034376263618469,0.7222466097376624,0.6968551024482005,0.7213062635283188,176674400,0.7561178571371799,0.7752749649885614,0.7970682294617585,0.8176064644333628
2000-08-09,0.7147226929664612,0.7288290384466423,0.7109612586555136,0.724127207889875,379640800,0.7521754605494925,0.772900366085734,0.7954376247786833,0.8165827453142892
2000-08-10,0.7156632542610168,0.7288292065317556,0.7128421653211693,0.7222466321893632,251714400,0.7486981075696376,0.7706557734651568,0.793857934273383,0.8155785712739582
2000-08-11,0.717544674873352,0.7222465056909665,0.6855697442423759,0.7048489230575687,238056000,0.7457311139795152,0.768572985285086,0.7923467806218973,0.8146031096182308
2000-08-14,0.7081400752067566,0.7175445386422927,0.6968548697564247,0.716133191101561,156660000,0.7421510150487763,0.7662030672427986,0.7906793211087262,0.8135437759424948
2000-08-15,0.7024973630905151,0.7213063486869509,0.6996762739053012,0.7109614844563072,114200800,0.7383744767670373,0.763704804334866,0.788933143722227,0.8124388365111319
2000-08-16,0.7297693490982056,0.7372931213894315,0.7043786516916968,0.7053190478919378,143673600,0.7375549407985772,0.7623740021687225,0.7877615834326425,0.8116162545468242
2000-08-17,0.7739700675010681,0.7890167619378187,0.7269484379705228,0.7278887841756467,270900000,0.7410230481035763,0.7628287498288145,0.7874884841072648,0.8112416656209959
2000-08-18,0.7523400783538818,0.7796123311719221,0.7504593355120662,0.7730298065617561,190176000,0.7421008605083673,0.7624174293788172,0.7867924760725443,0.810655580175552
2000-08-21,0.759863555431366,0.7758505915695108,0.7466976073379807,0.7561012174124772,134467200,0.743792545739129,0.7623172774593093,0.7862592301192536,0.8101501868945152
2000-08-22,0.7777314782142639,0.7946589147558059,0.7579830031456067,0.7617444380725459,276802400,0.7470248250224751,0.762921755920288,0.7860903637448973,0.8098276126787914
2000-08-23,0.817229151725769,0.8238125779827215,0.768326842125431,0.7744400702864153,236863200,0.7537109513751699,0.7650514577165813,0.7867069734078848,0.8099012598334877
2000-08-24,0.8442663550376892,0.8520251761709684,0.8031228660372748,0.8226362881292038,310766400,0.762335275533505,0.7681579242781934,0.7878467631431283,0.8102432010793007
2000-08-25,0.8548463582992554,0.8651912199016262,0.8482629814709237,0.8501445776678769,334460000,0.7711458548445289,0.7715574707103919,0.7891734877996852,0.8106870135889521
2000-08-28,0.8736543655395508,0.887760709982151,0.8586077253685147,0.86142881345025,359004800,0.7809085701488168,0.7755612705076138,0.7908463764678013,0.811313554404381
2000-08-29,0.8905829191207886,0.8943443038475584,0.8680124008989298,0.8708334896681263,267030400,0.7913537462413855,0.780071923394405,0.7928213575104347,0.8121023043020568
2000-08-30,0.8952845335006714,0.9028083060352401,0.8832940295428136,0.8877607609661027,285392800,0.8012519164565556,0.7845900649671999,0.7948503312924196,0.8129299881746799
2000-08-31,0.9169149994850159,0.9253782674301787,0.8868207015042338,0.887290899798119,419596800,0.8122674481735518,0.7897792780855457,0.7972674534348472,0.813964664904136
